date,route_id,trips,seats_available,tickets_sold,load_factor,cancelled
2022-12-02,R08,0,0,0.0,0.0,1
2022-12-03,R08,0,0,0.0,0.0,1
2022-12-04,R08,0,0,0.0,0.0,0
2022-12-05,R08,0,0,0.0,0.0,0
2022-12-06,R08,0,0,0.0,0.0,0
2022-12-07,R08,0,0,0.0,0.0,0
2022-12-08,R08,0,0,0.0,0.0,0
2022-12-09,R08,1,404,244.0,0.603,0
2022-12-10,R08,1,404,189.0,0.467,0
2022-12-11,R08,0,0,0.0,0.0,1
2022-12-12,R08,0,0,0.0,0.0,1
2022-12-13,R08,0,0,0.0,0.0,0
2022-12-14,R08,1,404,174.0,0.43,0
2022-12-15,R08,1,404,200.0,0.495,0
2022-12-16,R08,0,0,0.0,0.0,0
2022-12-17,R08,1,404,229.0,0.567,0
2022-12-18,R08,1,404,200.0,0.496,0
2022-12-19,R08,0,0,0.0,0.0,1
2022-12-20,R08,0,0,0.0,0.0,1
2022-12-21,R08,0,0,0.0,0.0,1
2022-12-22,R08,0,0,0.0,0.0,1
2022-12-23,R08,0,0,0.0,0.0,1
2022-12-24,R08,0,0,0.0,0.0,1
2022-12-25,R08,0,0,0.0,0.0,1
2022-12-26,R08,0,0,0.0,0.0,1
2022-12-27,R08,0,0,0.0,0.0,1
2022-12-28,R08,0,0,0.0,0.0,0
2022-12-29,R08,0,0,0.0,0.0,1
2022-12-30,R08,1,404,300.0,0.741,0
2022-12-31,R08,0,0,0.0,0.0,1
2023-01-01,R08,1,404,322.0,0.797,0
2023-01-02,R08,1,404,237.0,0.588,0
2023-01-03,R08,0,0,0.0,0.0,1
2023-01-04,R08,0,0,0.0,0.0,1
2023-01-05,R08,0,0,0.0,0.0,1
2023-01-06,R08,0,0,0.0,0.0,1
2023-01-07,R08,0,0,0.0,0.0,0
2023-01-08,R08,0,0,0.0,0.0,0
2023-01-09,R08,1,404,201.0,0.497,0
2023-01-10,R08,0,0,0.0,0.0,1
2023-01-11,R08,0,0,0.0,0.0,1
2023-01-12,R08,0,0,0.0,0.0,1
2023-01-13,R08,0,0,0.0,0.0,1
2023-01-14,R08,1,404,207.0,0.513,0
2023-01-15,R08,1,404,259.0,0.64,0
2023-01-16,R08,0,0,0.0,0.0,1
2023-01-17,R08,0,0,0.0,0.0,0
2023-01-18,R08,1,404,190.0,0.47,0
2023-01-19,R08,0,0,0.0,0.0,1
2023-01-20,R08,1,404,223.0,0.551,0
2023-01-21,R08,1,404,233.0,0.577,0
2023-01-22,R08,1,404,246.0,0.609,0
2023-01-23,R08,1,404,202.0,0.5,0
2023-01-24,R08,1,404,185.0,0.458,0
2023-01-25,R08,0,0,0.0,0.0,1
2023-01-26,R08,0,0,0.0,0.0,1
2023-01-27,R08,0,0,0.0,0.0,1
2023-01-28,R08,0,0,0.0,0.0,1
2023-01-29,R08,0,0,0.0,0.0,1
2023-01-30,R08,0,0,0.0,0.0,1
2023-01-31,R08,0,0,0.0,0.0,0
2023-02-01,R08,0,0,0.0,0.0,1
2023-02-02,R08,1,404,174.0,0.43,0
2023-02-03,R08,1,404,248.0,0.613,0
2023-02-04,R08,1,404,233.0,0.577,0
2023-02-05,R08,0,0,0.0,0.0,1
2023-02-06,R08,0,0,0.0,0.0,0
2023-02-07,R08,1,404,168.0,0.415,0
2023-02-08,R08,0,0,0.0,0.0,0
2023-02-09,R08,0,0,0.0,0.0,0
2023-02-10,R08,1,404,185.0,0.457,0
2023-02-11,R08,0,0,0.0,0.0,0
2023-02-12,R08,1,404,209.0,0.517,0
2023-02-13,R08,0,0,0.0,0.0,0
2023-02-14,R08,0,0,0.0,0.0,1
2023-02-15,R08,0,0,0.0,0.0,1
2023-02-16,R08,0,0,0.0,0.0,1
2023-02-17,R08,0,0,0.0,0.0,1
2023-02-18,R08,0,0,0.0,0.0,1
2023-02-19,R08,1,404,221.0,0.547,0
2023-02-20,R08,0,0,0.0,0.0,1
2023-02-21,R08,0,0,0.0,0.0,0
2023-02-22,R08,0,0,0.0,0.0,1
2023-02-23,R08,0,0,0.0,0.0,0
2023-02-24,R08,0,0,0.0,0.0,1
2023-02-25,R08,1,404,203.0,0.504,0
2023-02-26,R08,0,0,0.0,0.0,1
2023-02-27,R08,1,404,181.0,0.448,0
2023-02-28,R08,0,0,0.0,0.0,0
2023-03-01,R08,1,404,211.0,0.523,0
2023-03-02,R08,0,0,0.0,0.0,0
2023-03-03,R08,0,0,0.0,0.0,1
2023-03-04,R08,0,0,0.0,0.0,1
2023-03-05,R08,0,0,0.0,0.0,1
2023-03-06,R08,0,0,0.0,0.0,1
2023-03-07,R08,0,0,0.0,0.0,1
2023-03-08,R08,0,0,0.0,0.0,0
2023-03-09,R08,1,404,185.0,0.459,0
2023-03-10,R08,1,404,249.0,0.615,0
2023-03-11,R08,0,0,0.0,0.0,0
2023-03-12,R08,0,0,0.0,0.0,0
2023-03-13,R08,1,404,198.0,0.49,0
2023-03-14,R08,0,0,0.0,0.0,0
2023-03-15,R08,1,404,201.0,0.498,0
2023-03-16,R08,1,404,198.0,0.49,0
2023-03-17,R08,0,0,0.0,0.0,0
2023-03-18,R08,1,404,201.0,0.497,0
2023-03-19,R08,0,0,0.0,0.0,0
2023-03-20,R08,0,0,0.0,0.0,1
2023-03-21,R08,0,0,0.0,0.0,1
2023-03-22,R08,0,0,0.0,0.0,1
2023-03-23,R08,0,0,0.0,0.0,1
2023-03-24,R08,0,0,0.0,0.0,1
2023-03-25,R08,0,0,0.0,0.0,1
2023-03-26,R08,1,404,207.0,0.511,0
2023-03-27,R08,1,404,207.0,0.512,0
2023-03-28,R08,1,404,,,0
2023-03-29,R08,1,404,211.0,0.522,0
2023-03-30,R08,0,0,0.0,0.0,1
2023-03-31,R08,0,0,0.0,0.0,0
2023-04-01,R08,1,404,229.0,0.566,0
2023-04-02,R08,1,404,215.0,0.532,0
2023-04-03,R08,0,0,0.0,0.0,1
2023-04-04,R08,1,404,,,0
2023-04-05,R08,0,0,0.0,0.0,1
2023-04-06,R08,1,404,198.0,0.491,0
2023-04-07,R08,0,0,0.0,0.0,0
2023-04-08,R08,0,0,0.0,0.0,0
2023-04-09,R08,1,404,164.0,0.406,0
2023-04-10,R08,0,0,0.0,0.0,1
2023-04-11,R08,0,0,0.0,0.0,1
2023-04-12,R08,1,404,204.0,0.504,0
2023-04-13,R08,0,0,0.0,0.0,0
2023-04-14,R08,0,0,0.0,0.0,0
2023-04-15,R08,1,404,368.0,0.912,0
2023-04-16,R08,0,0,0.0,0.0,0
2023-04-17,R08,0,0,0.0,0.0,0
2023-04-18,R08,1,404,370.0,0.917,0
2023-04-19,R08,0,0,0.0,0.0,0
2023-04-20,R08,1,404,296.0,0.733,0
2023-04-21,R08,0,0,0.0,0.0,0
2023-04-22,R08,1,404,381.0,0.943,0
2023-04-23,R08,0,0,0.0,0.0,0
2023-04-24,R08,0,0,0.0,0.0,0
2023-04-25,R08,0,0,0.0,0.0,0
2023-04-26,R08,1,404,386.0,0.955,0
2023-04-27,R08,1,404,169.0,0.418,0
2023-04-28,R08,1,404,253.0,0.626,0
2023-04-29,R08,0,0,0.0,0.0,0
2023-04-30,R08,1,404,267.0,0.66,0
2023-05-01,R08,1,404,191.0,0.473,0
2023-05-02,R08,0,0,0.0,0.0,0
2023-05-03,R08,1,404,178.0,0.44,0
2023-05-04,R08,0,0,0.0,0.0,0
2023-05-05,R08,1,404,254.0,0.629,0
2023-05-06,R08,1,404,199.0,0.493,0
2023-05-07,R08,0,0,0.0,0.0,0
2023-05-08,R08,1,404,188.0,0.464,0
2023-05-09,R08,1,404,209.0,0.518,0
2023-05-10,R08,1,404,174.0,0.431,0
2023-05-11,R08,1,404,210.0,0.519,0
2023-05-12,R08,0,0,0.0,0.0,0
2023-05-13,R08,0,0,0.0,0.0,0
2023-05-14,R08,1,404,265.0,0.657,0
2023-05-15,R08,1,404,211.0,0.523,0
2023-05-16,R08,1,404,209.0,0.517,0
2023-05-17,R08,1,404,230.0,0.57,0
2023-05-18,R08,1,404,245.0,0.606,0
2023-05-19,R08,1,404,264.0,0.654,0
2023-05-20,R08,1,404,248.0,0.614,0
2023-05-21,R08,0,0,0.0,0.0,0
2023-05-22,R08,1,404,186.0,0.461,0
2023-05-23,R08,1,404,203.0,0.503,0
2023-05-24,R08,1,404,216.0,0.534,0
2023-05-25,R08,0,0,0.0,0.0,0
2023-05-26,R08,0,0,0.0,0.0,0
2023-05-27,R08,0,0,0.0,0.0,0
2023-05-28,R08,0,0,0.0,0.0,0
2023-05-29,R08,1,404,224.0,0.555,0
2023-05-30,R08,1,404,210.0,0.519,0
2023-05-31,R08,0,0,0.0,0.0,0
2023-06-01,R08,1,404,221.0,0.547,0
2023-06-02,R08,1,404,291.0,0.72,0
2023-06-03,R08,0,0,0.0,0.0,0
2023-06-04,R08,1,404,292.0,0.722,0
2023-06-05,R08,0,0,0.0,0.0,0
2023-06-06,R08,1,404,195.0,0.483,0
2023-06-07,R08,1,404,212.0,0.525,0
2023-06-08,R08,1,404,190.0,0.47,0
2023-06-09,R08,1,404,265.0,0.655,0
2023-06-10,R08,1,404,229.0,0.567,0
2023-06-11,R08,1,404,220.0,0.545,0
2023-06-12,R08,1,404,205.0,0.508,0
2023-06-13,R08,1,404,244.0,0.603,0
2023-06-14,R08,0,0,0.0,0.0,0
2023-06-15,R08,1,404,212.0,0.525,0
2023-06-16,R08,1,404,231.0,0.571,0
2023-06-17,R08,1,404,298.0,0.737,0
2023-06-18,R08,0,0,0.0,0.0,0
2023-06-19,R08,0,0,0.0,0.0,0
2023-06-20,R08,1,404,244.0,0.605,0
2023-06-21,R08,1,404,232.0,0.573,0
2023-06-22,R08,0,0,0.0,0.0,0
2023-06-23,R08,0,0,0.0,0.0,0
2023-06-24,R08,1,404,287.0,0.711,0
2023-06-25,R08,1,404,246.0,0.61,0
2023-06-26,R08,1,404,228.0,0.565,0
2023-06-27,R08,0,0,0.0,0.0,0
2023-06-28,R08,1,404,223.0,0.553,0
2023-06-29,R08,1,404,224.0,0.554,0
2023-06-30,R08,0,0,0.0,0.0,0
2023-07-01,R08,1,404,274.0,0.679,0
2023-07-02,R08,1,404,246.0,0.608,0
2023-07-03,R08,0,0,0.0,0.0,0
2023-07-04,R08,1,404,212.0,0.524,0
2023-07-05,R08,0,0,0.0,0.0,0
2023-07-06,R08,1,404,260.0,0.643,0
2023-07-07,R08,1,404,275.0,0.68,0
2023-07-08,R08,0,0,0.0,0.0,0
2023-07-09,R08,1,404,320.0,0.793,0
2023-07-10,R08,0,0,0.0,0.0,0
2023-07-11,R08,0,0,0.0,0.0,0
2023-07-12,R08,1,404,220.0,0.545,0
2023-07-13,R08,0,0,0.0,0.0,0
2023-07-14,R08,1,404,254.0,0.629,0
2023-07-15,R08,0,0,0.0,0.0,0
2023-07-16,R08,1,404,296.0,0.732,0
2023-07-17,R08,1,404,208.0,0.514,0
2023-07-18,R08,0,0,0.0,0.0,0
2023-07-19,R08,0,0,0.0,0.0,0
2023-07-20,R08,0,0,0.0,0.0,0
2023-07-21,R08,0,0,0.0,0.0,0
2023-07-22,R08,1,404,276.0,0.682,0
2023-07-23,R08,1,404,273.0,0.675,0
2023-07-24,R08,1,404,197.0,0.487,0
2023-07-25,R08,1,404,219.0,0.543,0
2023-07-26,R08,0,0,0.0,0.0,0
2023-07-27,R08,1,404,222.0,0.549,0
2023-07-28,R08,1,404,283.0,0.701,0
2023-07-29,R08,0,0,0.0,0.0,0
2023-07-30,R08,1,404,261.0,0.645,0
2023-07-31,R08,0,0,0.0,0.0,0
2023-08-01,R08,0,0,0.0,0.0,0
2023-08-02,R08,0,0,0.0,0.0,0
2023-08-03,R08,0,0,0.0,0.0,0
2023-08-04,R08,1,404,288.0,0.712,0
2023-08-05,R08,1,404,251.0,0.622,0
2023-08-06,R08,1,404,323.0,0.799,0
2023-08-07,R08,1,404,241.0,0.596,0
2023-08-08,R08,1,404,233.0,0.577,0
2023-08-09,R08,0,0,0.0,0.0,0
2023-08-10,R08,1,404,189.0,0.467,0
2023-08-11,R08,0,0,0.0,0.0,0
2023-08-12,R08,0,0,0.0,0.0,0
2023-08-13,R08,1,404,272.0,0.674,0
2023-08-14,R08,1,404,232.0,0.575,0
2023-08-15,R08,0,0,0.0,0.0,0
2023-08-16,R08,0,0,0.0,0.0,0
2023-08-17,R08,1,404,210.0,0.519,0
2023-08-18,R08,1,404,319.0,0.789,0
2023-08-19,R08,1,404,280.0,0.693,0
2023-08-20,R08,1,404,268.0,0.664,0
2023-08-21,R08,0,0,0.0,0.0,0
2023-08-22,R08,1,404,262.0,0.649,0
2023-08-23,R08,1,404,215.0,0.531,0
2023-08-24,R08,0,0,0.0,0.0,0
2023-08-25,R08,1,404,282.0,0.699,0
2023-08-26,R08,1,404,243.0,0.601,0
2023-08-27,R08,0,0,0.0,0.0,0
2023-08-28,R08,1,404,192.0,0.476,0
2023-08-29,R08,0,0,0.0,0.0,0
2023-08-30,R08,0,0,0.0,0.0,0
2023-08-31,R08,1,404,199.0,0.493,0
2023-09-01,R08,1,404,275.0,0.681,0
2023-09-02,R08,0,0,0.0,0.0,0
2023-09-03,R08,1,404,233.0,0.577,0
2023-09-04,R08,1,404,205.0,0.508,0
2023-09-05,R08,1,404,243.0,0.602,0
2023-09-06,R08,1,404,257.0,0.636,0
2023-09-07,R08,0,0,0.0,0.0,0
2023-09-08,R08,1,404,295.0,0.731,0
2023-09-09,R08,1,404,274.0,0.679,0
2023-09-10,R08,1,404,279.0,0.69,0
2023-09-11,R08,1,404,230.0,0.569,0
2023-09-12,R08,1,404,221.0,0.546,0
2023-09-13,R08,1,404,186.0,0.461,0
2023-09-14,R08,0,0,0.0,0.0,0
2023-09-15,R08,0,0,0.0,0.0,0
2023-09-16,R08,1,404,269.0,0.666,0
2023-09-17,R08,1,404,287.0,0.709,0
2023-09-18,R08,1,404,258.0,0.639,0
2023-09-19,R08,1,404,200.0,0.494,0
2023-09-20,R08,0,0,0.0,0.0,0
2023-09-21,R08,1,404,210.0,0.52,0
2023-09-22,R08,1,404,231.0,0.573,0
2023-09-23,R08,1,404,235.0,0.582,0
2023-09-24,R08,1,404,301.0,0.746,0
2023-09-25,R08,0,0,0.0,0.0,0
2023-09-26,R08,0,0,0.0,0.0,0
2023-09-27,R08,1,404,194.0,0.48,0
2023-09-28,R08,1,404,206.0,0.51,0
2023-09-29,R08,0,0,0.0,0.0,0
2023-09-30,R08,1,404,236.0,0.585,0
2023-10-01,R08,1,404,237.0,0.587,0
2023-10-02,R08,0,0,0.0,0.0,0
2023-10-03,R08,0,0,0.0,0.0,0
2023-10-04,R08,0,0,0.0,0.0,0
2023-10-05,R08,0,0,0.0,0.0,0
2023-10-06,R08,0,0,0.0,0.0,0
2023-10-07,R08,0,0,0.0,0.0,0
2023-10-08,R08,1,404,220.0,0.544,0
2023-10-09,R08,0,0,0.0,0.0,0
2023-10-10,R08,0,0,0.0,0.0,0
2023-10-11,R08,1,404,225.0,0.557,0
2023-10-12,R08,1,404,175.0,0.434,0
2023-10-13,R08,0,0,0.0,0.0,0
2023-10-14,R08,1,404,233.0,0.576,0
2023-10-15,R08,1,404,254.0,0.63,0
2023-10-16,R08,0,0,0.0,0.0,0
2023-10-17,R08,1,404,186.0,0.461,0
2023-10-18,R08,1,404,187.0,0.463,0
2023-10-19,R08,1,404,172.0,0.425,0
2023-10-20,R08,1,404,285.0,0.706,0
2023-10-21,R08,0,0,0.0,0.0,0
2023-10-22,R08,1,404,249.0,0.616,0
2023-10-23,R08,1,404,178.0,0.44,0
2023-10-24,R08,0,0,0.0,0.0,0
2023-10-25,R08,0,0,0.0,0.0,0
2023-10-26,R08,1,404,183.0,0.454,0
2023-10-27,R08,0,0,0.0,0.0,1
2023-10-28,R08,0,0,0.0,0.0,1
2023-10-29,R08,0,0,0.0,0.0,1
2023-10-30,R08,0,0,0.0,0.0,0
2023-10-31,R08,0,0,0.0,0.0,1
2023-11-01,R08,0,0,0.0,0.0,1
2023-11-02,R08,0,0,0.0,0.0,1
2023-11-03,R08,0,0,0.0,0.0,1
2023-11-04,R08,0,0,0.0,0.0,1
2023-11-05,R08,0,0,0.0,0.0,1
2023-11-06,R08,0,0,0.0,0.0,1
2023-11-07,R08,0,0,0.0,0.0,0
2023-11-08,R08,1,404,209.0,0.517,0
2023-11-09,R08,0,0,0.0,0.0,0
2023-11-10,R08,1,404,200.0,0.494,0
2023-11-11,R08,0,0,0.0,0.0,0
2023-11-12,R08,1,404,246.0,0.61,0
2023-11-13,R08,1,404,201.0,0.497,0
2023-11-14,R08,1,404,205.0,0.508,0
2023-11-15,R08,0,0,0.0,0.0,0
2023-11-16,R08,0,0,0.0,0.0,0
2023-11-17,R08,1,404,251.0,0.621,0
2023-11-18,R08,1,404,237.0,0.586,0
2023-11-19,R08,0,0,0.0,0.0,0
2023-11-20,R08,1,404,220.0,0.543,0
2023-11-21,R08,0,0,0.0,0.0,0
2023-11-22,R08,1,404,175.0,0.432,0
2023-11-23,R08,1,404,174.0,0.43,0
2023-11-24,R08,1,404,219.0,0.543,0
2023-11-25,R08,1,404,211.0,0.523,0
2023-11-26,R08,0,0,0.0,0.0,0
2023-11-27,R08,1,404,169.0,0.417,0
2023-11-28,R08,0,0,0.0,0.0,0
2023-11-29,R08,0,0,0.0,0.0,1
2023-11-30,R08,0,0,0.0,0.0,1
2023-12-01,R08,0,0,0.0,0.0,1
2023-12-02,R08,0,0,0.0,0.0,1
2023-12-03,R08,1,404,240.0,0.593,0
2023-12-04,R08,0,0,0.0,0.0,1
2023-12-05,R08,0,0,0.0,0.0,1
2023-12-06,R08,0,0,0.0,0.0,1
2023-12-07,R08,0,0,0.0,0.0,1
2023-12-08,R08,1,404,228.0,0.565,0
2023-12-09,R08,1,404,220.0,0.545,0
2023-12-10,R08,1,404,221.0,0.548,0
2023-12-11,R08,1,404,220.0,0.544,0
2023-12-12,R08,0,0,0.0,0.0,1
2023-12-13,R08,1,404,171.0,0.424,0
2023-12-14,R08,0,0,0.0,0.0,1
2023-12-15,R08,0,0,0.0,0.0,1
2023-12-16,R08,0,0,0.0,0.0,1
2023-12-17,R08,0,0,0.0,0.0,1
2023-12-18,R08,0,0,0.0,0.0,1
2023-12-19,R08,0,0,0.0,0.0,1
2023-12-20,R08,0,0,0.0,0.0,1
2023-12-21,R08,0,0,0.0,0.0,1
2023-12-22,R08,0,0,0.0,0.0,1
2023-12-23,R08,0,0,0.0,0.0,1
2023-12-24,R08,1,404,303.0,0.751,0
2023-12-25,R08,0,0,0.0,0.0,0
2023-12-26,R08,0,0,0.0,0.0,1
2023-12-27,R08,0,0,0.0,0.0,0
2023-12-28,R08,0,0,0.0,0.0,1
2023-12-29,R08,0,0,0.0,0.0,1
2023-12-30,R08,0,0,0.0,0.0,1
2023-12-31,R08,1,404,326.0,0.807,0
2024-01-01,R08,1,404,254.0,0.629,0
2024-01-02,R08,0,0,0.0,0.0,1
2024-01-03,R08,0,0,0.0,0.0,1
2024-01-04,R08,0,0,0.0,0.0,1
2024-01-05,R08,0,0,0.0,0.0,1
2024-01-06,R08,0,0,0.0,0.0,1
2024-01-07,R08,0,0,0.0,0.0,1
2024-01-08,R08,0,0,0.0,0.0,1
2024-01-09,R08,0,0,0.0,0.0,1
2024-01-10,R08,0,0,0.0,0.0,1
2024-01-11,R08,0,0,0.0,0.0,1
2024-01-12,R08,0,0,0.0,0.0,1
2024-01-13,R08,0,0,0.0,0.0,1
2024-01-14,R08,0,0,0.0,0.0,1
2024-01-15,R08,0,0,0.0,0.0,1
2024-01-16,R08,0,0,0.0,0.0,1
2024-01-17,R08,0,0,0.0,0.0,1
2024-01-18,R08,0,0,0.0,0.0,1
2024-01-19,R08,0,0,0.0,0.0,0
2024-01-20,R08,0,0,0.0,0.0,0
2024-01-21,R08,0,0,0.0,0.0,0
2024-01-22,R08,1,404,169.0,0.419,0
2024-01-23,R08,1,404,183.0,0.453,0
2024-01-24,R08,1,404,188.0,0.465,0
2024-01-25,R08,0,0,0.0,0.0,0
2024-01-26,R08,0,0,0.0,0.0,0
2024-01-27,R08,1,404,244.0,0.603,0
2024-01-28,R08,1,404,255.0,0.63,0
2024-01-29,R08,1,404,174.0,0.43,0
2024-01-30,R08,0,0,0.0,0.0,1
2024-01-31,R08,0,0,0.0,0.0,1
2024-02-01,R08,0,0,0.0,0.0,1
2024-02-02,R08,0,0,0.0,0.0,1
2024-02-03,R08,0,0,0.0,0.0,0
2024-02-04,R08,1,404,230.0,0.57,0
2024-02-05,R08,1,404,152.0,0.376,0
2024-02-06,R08,0,0,0.0,0.0,1
2024-02-07,R08,0,0,0.0,0.0,1
2024-02-08,R08,0,0,0.0,0.0,0
2024-02-09,R08,0,0,0.0,0.0,0
2024-02-10,R08,0,0,0.0,0.0,0
2024-02-11,R08,0,0,0.0,0.0,0
2024-02-12,R08,1,404,159.0,0.393,0
2024-02-13,R08,0,0,0.0,0.0,0
2024-02-14,R08,1,404,187.0,0.462,0
2024-02-15,R08,1,404,226.0,0.56,0
2024-02-16,R08,1,404,229.0,0.566,0
2024-02-17,R08,1,404,201.0,0.498,0
2024-02-18,R08,1,404,199.0,0.494,0
2024-02-19,R08,1,404,185.0,0.458,0
2024-02-20,R08,0,0,0.0,0.0,0
2024-02-21,R08,1,404,207.0,0.512,0
2024-02-22,R08,1,404,133.0,0.329,0
2024-02-23,R08,0,0,0.0,0.0,0
2024-02-24,R08,0,0,0.0,0.0,0
2024-02-25,R08,0,0,0.0,0.0,0
2024-02-26,R08,0,0,0.0,0.0,0
2024-02-27,R08,1,404,233.0,0.577,0
2024-02-28,R08,1,404,199.0,0.492,0
2024-02-29,R08,1,404,186.0,0.46,0
2024-03-01,R08,1,404,252.0,0.623,0
2024-03-02,R08,0,0,0.0,0.0,0
2024-03-03,R08,0,0,0.0,0.0,0
2024-03-04,R08,0,0,0.0,0.0,0
2024-03-05,R08,1,404,202.0,0.501,0
2024-03-06,R08,0,0,0.0,0.0,0
2024-03-07,R08,1,404,190.0,0.469,0
2024-03-08,R08,0,0,0.0,0.0,1
2024-03-09,R08,1,404,211.0,0.522,0
2024-03-10,R08,1,404,232.0,0.574,0
2024-03-11,R08,0,0,0.0,0.0,0
2024-03-12,R08,0,0,0.0,0.0,0
2024-03-13,R08,1,404,200.0,0.496,0
2024-03-14,R08,0,0,0.0,0.0,1
2024-03-15,R08,1,404,242.0,0.599,0
2024-03-16,R08,1,404,245.0,0.607,0
2024-03-17,R08,1,404,232.0,0.575,0
2024-03-18,R08,1,404,191.0,0.473,0
2024-03-19,R08,1,404,192.0,0.475,0
2024-03-20,R08,1,404,194.0,0.48,0
2024-03-21,R08,0,0,0.0,0.0,0
2024-03-22,R08,1,404,232.0,0.574,0
2024-03-23,R08,1,404,299.0,0.739,0
2024-03-24,R08,0,0,0.0,0.0,0
2024-03-25,R08,1,404,209.0,0.517,0
2024-03-26,R08,0,0,0.0,0.0,0
2024-03-27,R08,1,404,214.0,0.53,0
2024-03-28,R08,1,404,194.0,0.481,0
2024-03-29,R08,0,0,0.0,0.0,1
2024-03-30,R08,0,0,0.0,0.0,1
2024-03-31,R08,1,404,251.0,0.621,0
2024-04-01,R08,1,404,217.0,0.536,0
2024-04-02,R08,1,404,200.0,0.496,0
2024-04-03,R08,1,404,363.0,0.899,0
2024-04-04,R08,0,0,0.0,0.0,0
2024-04-05,R08,0,0,0.0,0.0,0
2024-04-06,R08,0,0,0.0,0.0,1
2024-04-07,R08,1,404,404.0,1.0,0
2024-04-08,R08,1,404,333.0,0.823,0
2024-04-09,R08,1,404,331.0,0.82,0
2024-04-10,R08,1,404,316.0,0.783,0
2024-04-11,R08,1,404,374.0,0.926,0
2024-04-12,R08,1,404,364.0,0.902,0
2024-04-13,R08,0,0,0.0,0.0,0
2024-04-14,R08,0,0,0.0,0.0,0
2024-04-15,R08,0,0,0.0,0.0,0
2024-04-16,R08,1,404,353.0,0.874,0
2024-04-17,R08,1,404,173.0,0.429,0
2024-04-18,R08,1,404,170.0,0.421,0
2024-04-19,R08,1,404,272.0,0.674,0
2024-04-20,R08,0,0,0.0,0.0,0
2024-04-21,R08,1,404,247.0,0.61,0
2024-04-22,R08,1,404,191.0,0.472,0
2024-04-23,R08,1,404,214.0,0.53,0
2024-04-24,R08,0,0,0.0,0.0,0
2024-04-25,R08,0,0,0.0,0.0,0
2024-04-26,R08,0,0,0.0,0.0,0
2024-04-27,R08,0,0,0.0,0.0,0
2024-04-28,R08,1,404,206.0,0.511,0
2024-04-29,R08,1,404,195.0,0.484,0
2024-04-30,R08,0,0,0.0,0.0,0
2024-05-01,R08,1,404,233.0,0.576,0
2024-05-02,R08,0,0,0.0,0.0,0
2024-05-03,R08,1,404,243.0,0.601,0
2024-05-04,R08,1,404,233.0,0.577,0
2024-05-05,R08,1,404,263.0,0.652,0
2024-05-06,R08,0,0,0.0,0.0,0
2024-05-07,R08,1,404,187.0,0.464,0
2024-05-08,R08,1,404,252.0,0.625,0
2024-05-09,R08,0,0,0.0,0.0,0
2024-05-10,R08,1,404,208.0,0.515,0
2024-05-11,R08,1,404,238.0,0.589,0
2024-05-12,R08,0,0,0.0,0.0,0
2024-05-13,R08,1,404,217.0,0.538,0
2024-05-14,R08,0,0,0.0,0.0,0
2024-05-15,R08,1,404,209.0,0.517,0
2024-05-16,R08,1,404,217.0,0.537,0
2024-05-17,R08,1,404,189.0,0.467,0
2024-05-18,R08,0,0,0.0,0.0,0
2024-05-19,R08,1,404,200.0,0.495,0
2024-05-20,R08,1,404,177.0,0.439,0
2024-05-21,R08,0,0,0.0,0.0,0
2024-05-22,R08,1,404,263.0,0.65,0
2024-05-23,R08,0,0,0.0,0.0,0
2024-05-24,R08,0,0,0.0,0.0,0
2024-05-25,R08,1,404,340.0,0.843,0
2024-05-26,R08,1,404,224.0,0.554,0
2024-05-27,R08,0,0,0.0,0.0,0
2024-05-28,R08,1,404,203.0,0.502,0
2024-05-29,R08,1,404,221.0,0.547,0
2024-05-30,R08,1,404,242.0,0.599,0
2024-05-31,R08,1,404,249.0,0.616,0
2024-06-01,R08,1,404,268.0,0.663,0
2024-06-02,R08,1,404,239.0,0.591,0
2024-06-03,R08,1,404,250.0,0.618,0
2024-06-04,R08,0,0,0.0,0.0,0
2024-06-05,R08,1,404,222.0,0.551,0
2024-06-06,R08,0,0,0.0,0.0,0
2024-06-07,R08,1,404,285.0,0.706,0
2024-06-08,R08,1,404,278.0,0.688,0
2024-06-09,R08,0,0,0.0,0.0,0
2024-06-10,R08,1,404,205.0,0.509,0
2024-06-11,R08,1,404,225.0,0.557,0
2024-06-12,R08,0,0,0.0,0.0,0
2024-06-13,R08,0,0,0.0,0.0,0
2024-06-14,R08,0,0,0.0,0.0,0
2024-06-15,R08,1,404,254.0,0.628,0
2024-06-16,R08,0,0,0.0,0.0,0
2024-06-17,R08,0,0,0.0,0.0,0
2024-06-18,R08,1,404,211.0,0.523,0
2024-06-19,R08,0,0,0.0,0.0,0
2024-06-20,R08,1,404,199.0,0.492,0
2024-06-21,R08,0,0,0.0,0.0,0
2024-06-22,R08,1,404,256.0,0.634,0
2024-06-23,R08,0,0,0.0,0.0,0
2024-06-24,R08,1,404,218.0,0.541,0
2024-06-25,R08,0,0,0.0,0.0,0
2024-06-26,R08,0,0,0.0,0.0,0
2024-06-27,R08,0,0,0.0,0.0,0
2024-06-28,R08,1,404,271.0,0.67,0
2024-06-29,R08,0,0,0.0,0.0,0
2024-06-30,R08,0,0,0.0,0.0,0
2024-07-01,R08,1,404,248.0,0.615,0
2024-07-02,R08,1,404,227.0,0.562,0
2024-07-03,R08,1,404,226.0,0.558,0
2024-07-04,R08,1,404,203.0,0.503,0
2024-07-05,R08,0,0,0.0,0.0,0
